date,y
2010-07-26,8.145323787960672
2010-07-27,8.877737099679662
2010-07-28,9.705440876068243
2010-07-29,10.614966125970597
2010-07-30,11.591462640696005
2010-07-31,12.618937378266391
2010-08-01,13.68051165802468
2010-08-02,14.758693018639914
2010-08-03,15.835657350156252
2010-08-04,16.893536739406933
2010-08-05,17.91470837069923
2010-08-06,18.88207980182343
2010-08-07,19.77936598956797
2010-08-08,20.591353568219404
2010-08-09,21.304148086949947
2010-08-10,21.90540018431813
2010-08-11,22.38450701595708
2010-08-12,22.732785649463235
2010-08-13,22.9436155921036
2010-08-14,23.012548114934223
2010-08-15,22.937380573210188
2010-08-16,22.71819448888101
2010-08-17,22.357356747333416
2010-08-18,21.85948385785415
2010-08-19,21.23136982584409
2010-08-20,20.481878774900515
2010-08-21,19.62180402890877
2010-08-22,18.66369590894685
2010-08-23,17.621661008246555
2010-08-24,16.511136172396245
2010-08-25,15.348640823855678
2010-08-26,14.151511622967936
2010-08-27,12.937623746233974
2010-08-28,11.72510328194493
2010-08-29,10.53203538975218
2010-08-30,9.376172941983189
2010-08-31,8.27465035929277
2010-09-01,7.2437072716251425
2010-09-02,6.298426478744971
2010-09-03,5.452490455287652
2010-09-04,4.717960347073059
2010-09-05,4.105081043135484
2010-09-06,3.622115487400319
2010-09-07,3.2752109219871226
2010-09-08,3.068299238378598
2010-09-09,3.00303306151686
2010-09-10,3.0787586142022985
2010-09-11,3.2925258143374254
2010-09-12,3.639135455220541
2010-09-13,4.111222719017436
2010-09-14,4.699375685454029
2010-09-15,5.39228693121658
2010-09-16,6.176935779708235
2010-09-17,7.038798264383071
2010-09-18,7.962081419915327
2010-09-19,8.929978121245755
2010-09-20,9.924938357475714
2010-09-21,10.928952561057113
2010-09-22,11.923842417077786
2010-09-23,12.891554455843185
2010-09-24,13.814451686380414
2010-09-25,14.675598559681122
2010-09-26,15.45903465795133
2010-09-27,16.150032688108592
2010-09-28,16.735336611309904
2010-09-29,17.203376061298652
2010-09-30,17.54445358762116
2010-10-01,17.75090169907163
2010-10-02,17.81720717095701
2010-10-03,17.740100609018484
2010-10-04,17.518609824526983
2010-10-05,17.154076160085083
2010-10-06,16.65013350453964
2010-10-07,16.012650338437542
2010-10-08,15.24963574887554
2010-10-09,14.371110934730996
2010-10-10,13.388948280691514
2010-10-11,12.31668060220673
2010-10-12,11.169283644995485
2010-10-13,9.962935354269604
2010-10-14,8.714755803410815
2010-10-15,7.442531983410898
2010-10-16,6.1644318979333255
2010-10-17,4.89871258045588
2010-10-18,3.663426746854644
2010-10-19,2.4761328174474238
2010-10-20,1.353612986622351
2010-10-21,0.3116038866683733
2010-10-22,-0.6354558125440771
2010-10-23,-1.4746568014646535
2010-10-24,-2.1948258004921746
2010-10-25,-2.786704176279758
2010-10-26,-3.2430956340462376
2010-10-27,-3.5589806158078408
2010-10-28,-3.731595573108992
2010-10-29,-3.760475850844023
2010-10-30,-3.647461506918433
2010-10-31,-3.3966659912748822
2010-11-01,-3.0144082075133327
2010-11-02,-2.5091090712665056
2010-11-03,-1.8911542520975797
2010-11-04,-1.1727253307168035
2010-11-05,-0.3676021119688039
2010-11-06,0.5090607018810567
2010-11-07,1.4409788610118386
2010-11-08,2.4110019711783885
2010-11-09,3.4013906912478724
2010-11-10,4.394103246295242
2010-11-11,5.371086629925696
2010-11-12,6.314567796841294
2010-11-13,7.207340149973579
2010-11-14,8.033040705656285
2010-11-15,8.776413473976767
2010-11-16,9.42355481708097
2010-11-17,9.962136842113171
2010-11-18,10.38160524284331
2010-11-19,10.673348419045665
2010-11-20,10.830835168588129
2010-11-21,10.849718756399806
2010-11-22,10.727905708740218
2010-11-23,10.465588251670583
2010-11-24,10.065239900084546
2010-11-25,9.531574298583903
2010-11-26,8.871468008264694
2010-11-27,8.093848514532363
2010-11-28,7.209549291015088
2010-11-29,6.231134284461955
2010-11-30,5.172694676666818
2010-12-01,4.04962122404961
2010-12-02,2.8783558664173388
2010-12-03,1.6761266273536148
2010-12-04,0.4606700943622105
2010-12-05,-0.7500540369105777
2010-12-06,-1.9381517464264533
2010-12-07,-3.086082144405556
2010-12-08,-4.176938965893895
2010-12-09,-5.1947215750698135
2010-12-10,-6.124591122923751
2010-12-11,-6.953107745879665
2010-12-12,-7.668445002967058
2010-12-13,-8.26057812021982
2010-12-14,-8.721443037012563
2010-12-15,-9.04506372310507
2010-12-16,-9.22764574954202
2010-12-17,-9.26763464289624
2010-12-18,-9.16573812179111
2010-12-19,-8.9249118979703
2010-12-20,-8.550309311966059
2010-12-21,-8.04919565615653
2010-12-22,-7.430828606295421
2010-12-23,-6.706306727288101
2010-12-24,-5.888388531311956
2010-12-25,-4.991285038106173
2010-12-26,-4.030429210822503
2010-12-27,-3.022226009458295
2010-12-28,-1.9837871117053556
2010-12-29,-0.9326545931533262
2010-12-30,0.1134819686392277
2010-12-31,1.1370704013427615
2011-01-01,2.12097826486042
2011-01-02,3.048768054155464
2011-01-03,3.904960854618362
2011-01-04,4.675284218558071
2011-01-05,5.346900291249092
2011-01-06,5.908610538505864
2011-01-07,6.351033809681668
2011-01-08,6.666754904057105
2011-01-09,6.850441287718251
2011-01-10,6.898926124433404
2011-01-11,6.811256329336328
2011-01-12,6.588704919575572
2011-01-13,6.234747512345331
2011-01-14,5.75500339856212
2011-01-15,5.157142190570615
2011-01-16,4.450757595467056
2011-01-17,3.647210393021808
2011-01-18,2.7594431902968437
2011-01-19,1.8017699759868653
2011-01-20,0.7896438990565764
2011-01-21,-0.2605929580007886
2011-01-22,-1.3319737564866836
2011-01-23,-2.4071807559087635
2011-01-24,-3.468824422490493
2011-01-25,-4.499723290795948
2011-01-26,-5.483180072144113
2011-01-27,-6.403249570767098
2011-01-28,-7.244994107370558
2011-01-29,-7.9947223575337505
2011-01-30,-8.640207785781483
2011-01-31,-9.170883190659003
2011-02-01,-9.578008266253777
2011-02-02,-9.85480752495686
2011-02-03,-9.996576407680646
2011-02-04,-10.000753923420213
2011-02-05,-9.866960701596623
2011-02-06,-9.597001899280732
2011-02-07,-9.194834972134764
2011-02-08,-8.666502883579941
2011-02-09,-8.020033882187363
2011-02-10,-7.265309513663543
2011-02-11,-6.413903042450057
2011-02-12,-5.478890930731152
2011-02-13,-4.474640451986961
2011-02-14,-3.41657689530062
2011-02-15,-2.3209341394045024
2011-02-16,-1.2044926368304014
2011-02-17,-0.0843090444076331
2011-02-18,1.022558136311453
2011-02-19,2.099322488257163
2011-02-20,3.1297387716435963
2011-02-21,4.098362859644619
2011-02-22,4.990798350950159
2011-02-23,5.793925914730367
2011-02-24,6.49611170816771
2011-02-25,7.087391549763387
2011-02-26,7.5596279274568445
2011-02-27,7.906637362746808
2011-02-28,8.124286133266697
2011-03-01,8.210552868827603
2011-03-02,8.165557071488942
2011-03-03,7.991553160087323
2011-03-04,7.692890194969767
2011-03-05,7.27593799048933
2011-03-06,6.748980862253248
2011-03-07,6.122080774506306
2011-03-08,5.406912142080521
2011-03-09,4.616570993229785
2011-03-10,3.7653616071914833
2011-03-11,2.8685640970008848
2011-03-12,1.942186708283575
2011-03-13,1.0027068437415014
2011-03-14,0.0668049970993771
2011-03-15,-0.848904113288116
2011-03-16,-1.7281388837360594
2011-03-17,-2.555212342441385
2011-03-18,-3.31528365106619
2011-03-19,-3.9945955658559575
2011-03-20,-4.580694066571378
2011-03-21,-5.062626655163784
2011-03-22,-5.431116175473047
2011-03-23,-5.678707404547146
2011-03-24,-5.799884108956069
2011-03-25,-5.791154738494766
2011-03-26,-5.6511054371671925
2011-03-27,-5.38041957910036
2011-03-28,-4.981863576528282
2011-03-29,-4.460239249513957
2011-03-30,-3.822303583914515
2011-03-31,-3.0766572266209447
2011-04-01,-2.2336035669476364
2011-04-02,-1.3049807222177312
2011-04-03,-0.3039691766067742
2011-04-04,0.7551217916828146
2011-04-05,1.8570854249562967
2011-04-06,2.9860627938249804
2011-04-07,4.125798132105305
2011-04-08,5.2599000790820085
2011-04-09,6.372104622310891
2011-04-10,7.446535514800478
2011-04-11,8.4679579890039
2011-04-12,9.422021705655814
2011-04-13,10.295489056113288
2011-04-14,11.07644517947264
2011-04-15,11.754486356314835
2011-04-16,12.320883794536122
2011-04-17,12.76872022356202
2011-04-18,13.09299715478925
2011-04-19,13.290711141178567
2011-04-20,13.36089786983529
2011-04-21,13.304643440067824
2011-04-22,13.125062707444668
2011-04-23,12.82724510327952
2011-04-24,12.41816886027008
2011-04-25,11.906585080344762
2011-04-26,11.302873562054016
2011-04-27,10.61887275440215
2011-04-28,9.867686614700617
2011-04-29,9.06347151332184
2011-04-30,8.221206642373904
2011-05-01,7.356451643363353
2011-05-02,6.485095366839458
2011-05-03,5.623099811765188
2011-05-04,4.786243361904242
2011-05-05,3.989867439867267
2011-05-06,3.2486306367048003
2011-05-07,2.576274247210969
2011-05-08,1.9854029505920483
2011-05-09,1.4872841260412892
2011-05-10,1.0916689871789838
2011-05-11,0.806638363278496
2011-05-12,0.6384755545176145
2011-05-13,0.5915682496859136
2011-05-14,0.6683410249568031
2011-05-15,0.869219449093502
2011-05-16,1.1926263117563605
2011-05-17,1.635009975601733
2011-05-18,2.190904337895016
2011-05-19,2.8530193816552374
2011-05-20,3.6123608079913234
2011-05-21,4.4583767780724095
2011-05-22,5.3791293624676655
2011-05-23,6.361487904230712
2011-05-24,7.391341156279657
2011-05-25,8.453824758784563
2011-05-26,9.533560383038438
2011-05-27,10.614902688375258
2011-05-28,11.682190120869691
2011-05-29,12.71999552856916
2011-05-30,13.713372578603728
2011-05-31,14.648094036392688
2011-06-01,15.510878104988064
2011-06-02,16.289599221030336
2011-06-03,16.97347995953998
2011-06-04,17.553261008618666
2011-06-05,18.021346532034936
2011-06-06,18.37192263680929
2011-06-07,18.601047097819336
2011-06-08,18.70670895508309
2011-06-09,18.6888570842706
2011-06-10,18.549397339336352
2011-06-11,18.29215836995842
2011-06-12,17.922826717640667
2011-06-13,17.448852284870593
2011-06-14,16.879325743799917
2011-06-15,16.22482989701433
2011-06-16,15.497267415998548
2011-06-17,14.70966775634426
2011-06-18,13.875976376697128
2011-06-19,13.010829665742552
2011-06-20,12.1293192038547
2011-06-21,11.246749149934493
2011-06-22,10.378390646935582
2011-06-23,9.539237180098471
2011-06-24,8.743764799457315
2011-06-25,8.005701033236281
2011-06-26,7.337806172793729
2011-06-27,6.751670405256208
2011-06-28,6.257530010294744
2011-06-29,5.864105526890483
2011-06-30,5.578464439479824
2011-07-01,5.405910536344322
2011-07-02,5.349901662932202
2011-07-03,5.411997135902906
2011-07-04,5.591835607424396
2011-07-05,5.887143681268668
2011-07-06,6.293775090360512
2011-07-07,6.805779757499944
2011-07-08,7.415501584783656
2011-07-09,8.113703360375233
2011-07-10,8.889716740974485
2011-07-11,9.731614871430896
2011-07-12,10.626404845705755
2011-07-13,11.560236901438453
2011-07-14,12.518626978605418
2011-07-15,13.48668906525794
2011-07-16,14.44937360329407
2011-07-17,15.391708136945407
2011-07-18,16.299036357468285
2011-07-19,17.157251729770604
2011-07-20,17.953021979750705
2011-07-21,18.674000873373828
2011-07-22,19.3090239274262
2011-07-23,19.848284954028244
2011-07-24,20.28349065207792
2011-07-25,20.60799081378032
2011-07-26,20.81688210756045
2011-07-27,20.90708382361285
2011-07-28,20.877384418283327
2011-07-29,20.7284581611844
2011-07-30,20.4628516669328
2011-07-31,20.08494057402567
2011-08-01,19.600857108979884
2011-08-02,19.01838973687616
2011-08-03,18.34685654252219
2011-08-04,17.596954402554477
2011-08-05,16.7805863913568
2011-08-06,15.910670206650735
2011-08-07,15.000930698619523
2011-08-08,14.065679834793618
2011-08-09,13.11958762778935
2011-08-10,12.177447691342152
2011-08-11,11.253941169810227
2011-08-12,10.36340280627769
2011-08-13,9.519592874344598
2011-08-14,8.735478599397918
2011-08-15,8.023028538295941
2011-08-16,7.393023174565006
2011-08-17,6.854884722868568
2011-08-18,6.416528825943309
2011-08-19,6.084240474427897
2011-08-20,5.862576090722107
2011-08-21,5.754293298462254
2011-08-22,5.760309456108879
2011-08-23,5.879689573601789
2011-08-24,6.1096637623824845
2011-08-25,6.4456738987832045
2011-08-26,6.881448716316779
2011-08-27,7.40910609114789
2011-08-28,8.019280854136793
2011-08-29,8.701276059138351
2011-08-30,9.443235267084525
2011-08-31,10.232333074607478
2011-09-01,11.054980829765134
2011-09-02,11.89704424028874
2011-09-03,12.744069395371652
2011-09-04,13.581513593205775
2011-09-05,14.394977295205129
2011-09-06,15.170433515175077
2011-09-07,15.89445099770018
2011-09-08,16.55440764390955
2011-09-09,17.138690802795516
2011-09-10,17.636881259780033
2011-09-11,18.03991801776968
2011-09-12,18.340241275251877
2011-09-13,18.53191135608003
2011-09-14,18.61070173085288
2011-09-15,18.574164684042795
2011-09-16,18.42166861764991
2011-09-17,18.15440643418748
2011-09-18,17.775374902042543
2011-09-19,17.28932536738609
2011-09-20,16.70268663150967
2011-09-21,16.023461253534276
2011-09-22,15.261096958892804
2011-09-23,14.42633522718844
2011-09-24,13.531039492778955
2011-09-25,12.588005712071354
2011-09-26,11.610758328002747
2011-09-27,10.6133348902081
2011-09-28,9.610062765385516
2011-09-29,8.615331493646636
2011-09-30,7.643364411335959
2011-10-01,6.707993167971742
2011-10-02,5.82243871456751
2011-10-03,4.999102233515403
2011-10-04,4.2493693182250745
2011-10-05,3.5834304964572192
2011-10-06,3.010120928235608
2011-10-07,2.5367818016003563
2011-10-08,2.1691456022136943
2011-10-09,1.911247051502811
2011-10-10,1.7653610987110215
2011-10-11,1.7319689214509106
2011-10-12,1.8097524439654813
2011-10-13,1.995617429381324
2011-10-14,2.2847447489677406
2011-10-15,2.6706689849786365
2011-10-16,3.145383091114557
2011-10-17,3.699467422834884
2011-10-18,4.322241065172469
2011-10-19,5.0019330344133
2011-10-20,5.725870617525507
2011-10-21,6.4806818444570045
2011-10-22,7.252508867573953
2011-10-23,8.027228853022619
2011-10-24,8.790678873289442
2011-10-25,9.5288812304731
2011-10-26,10.228265636650589
2011-10-27,10.87588473120068
2011-10-28,11.459619524131917
2011-10-29,11.96837151755657
2011-10-30,12.392238471815364
2011-10-31,12.722671044939384
2011-11-01,12.952607839933515
2011-11-02,13.076586738892203
2011-11-03,13.090830780718568
2011-11-04,12.993307244198409
2011-11-05,12.783759023943116
2011-11-06,12.463707826500883
2011-11-07,12.036429160770505
2011-11-08,11.506899543658564
2011-11-09,10.88171678162958
2011-11-10,10.16899461446021
2011-11-11,9.378233412402556
2011-11-12,8.5201689957028
2011-11-13,7.606601990061418
2011-11-14,6.650210437739673
2011-11-15,5.664348646809516
2011-11-16,4.6628354763944655
2011-11-17,3.65973542029623
2011-11-18,2.6691359625903583
2011-11-19,1.7049247348954175
2011-11-20,0.780570005235756
2011-11-21,-0.091092027224043
2011-11-22,-0.8980597678652043
2011-11-23,-1.629355392714874
2011-11-24,-2.275197659151212
2011-11-25,-2.827155636667039
2011-11-26,-3.2782809373023865
2011-11-27,-3.6232163675612887
2011-11-28,-3.858279298439431
2011-11-29,-3.981518451653137
2011-11-30,-3.9927432219080106
2011-12-01,-3.893525090392772
2011-12-02,-3.687171126736732
2011-12-03,-3.378670018434196
2011-12-04,-2.9746115012317307
2011-12-05,-2.4830804843313814
2011-12-06,-1.9135275638499964
2011-12-07,-1.2766179904898507
2011-12-08,-0.584061496950405
2011-12-09,0.1515743080998157
2011-12-10,0.9170640144033108
2011-12-11,1.6987347765621643
2011-12-12,2.4826836354549617
2011-12-13,3.254998349592173
2011-12-14,4.001978238007966
2011-12-15,4.710351538279531
2011-12-16,5.367485840555704
2011-12-17,5.961588270124646
2011-12-18,6.481892255255899
2011-12-19,6.918827931188198
2011-12-20,7.264173491784861
2011-12-21,7.51118510339685
2011-12-22,7.654703336044151
2011-12-23,7.691234439744988
2011-12-24,7.619005192779421
2011-12-25,7.437990467549049
2011-12-26,7.149913091855517
2011-12-27,6.758216022029839
2011-12-28,6.268007282465589
2011-12-29,5.685978556817129
2011-12-30,5.020298732614914
2011-12-31,4.280484096746969
2012-01-01,3.4772472479149683
2012-01-02,2.6223271279793754
2012-01-03,1.728302871768958
2012-01-04,0.8083944297572376
2012-01-05,-0.1237468740070776
2012-01-06,-1.054254528454041
2012-01-07,-1.9692663409790705
2012-01-08,-2.855143785247776
2012-01-09,-3.698687718654084
2012-01-10,-4.487347055644994
2012-01-11,-5.209417095979839
2012-01-12,-5.85422437201901
2012-01-13,-6.4122950937082
2012-01-14,-6.875504530630006
2012-01-15,-7.23720497319695
2012-01-16,-7.492330254959159
2012-01-17,-7.637475189709653
2012-01-18,-7.670948674702792
2012-01-19,-7.592799628562597
2012-01-20,-7.404815362742368
2012-01-21,-7.110492421898653
2012-01-22,-6.714980364356323
2012-01-23,-6.224999382075152
2012-01-24,-5.648733073412314
2012-01-25,-4.995698074966588
2012-01-26,-4.2765926246788455
2012-01-27,-3.503126461368196
2012-01-28,-2.68783476074427
2012-01-29,-1.8438790599969272
2012-01-30,-0.9848383283467164
2012-01-31,-0.1244934962036084
2012-02-01,0.7233911416195618
2012-02-02,1.545286184476291
2012-02-03,2.3281115882050987
2012-02-04,3.0594439340342903
2012-02-05,3.7277132215493824
2012-02-06,4.322386069789253
2012-02-07,4.834132426433852
2012-02-08,5.254973146829291
2012-02-09,5.578406108117462
2012-02-10,5.799508864190647
2012-02-11,5.915016219185022
2012-02-12,5.923371494871438
2012-02-13,5.824750684300986
2012-02-14,5.621059113815443
2012-02-15,5.315900671234806
2012-02-16,4.914520092788058
2012-02-17,4.423719228275752
2012-02-18,3.851748616284801
2012-02-19,3.2081760924878027
2012-02-20,2.503734517956368
2012-02-21,1.7501510452370808
2012-02-22,0.9599606324393744
2012-02-23,0.1463067651331686
2012-02-24,-0.6772674515048646
2012-02-25,-1.4970345153359106
2012-02-26,-2.299300649751942
2012-02-27,-3.0706233652195043
2012-02-28,-3.798025008080515
2012-02-29,-4.469198908540968
2012-03-01,-5.072704857220343
2012-03-02,-5.598150808938552
2012-03-03,-6.036357930907157
2012-03-04,-6.379506376710395
2012-03-05,-6.62125947322885
2012-03-06,-6.75686435013282
2012-03-07,-6.78322741533149
2012-03-08,-6.698963478886785
2012-03-09,-6.504417746064726
2012-03-10,-6.201660330774284
2012-03-11,-5.7944533768100746
2012-03-12,-5.288191309153224
2012-03-13,-4.689815164199646
2012-03-14,-4.007702359405847
2012-03-15,-3.2515336529389893
2012-03-16,-2.432139406294332
2012-03-17,-1.5613275917446634
2012-03-18,-0.6516962766850258
2012-03-19,0.2835664361832546
2012-03-20,1.2308918342523922
2012-03-21,2.1765460582117715
2012-03-22,3.106848178885446
2012-03-23,4.008387421502218
2012-03-24,4.868236084209818
2012-03-25,5.674154765511645
2012-03-26,6.414786636967396
2012-03-27,7.079837671043293
2012-03-28,7.660239956686532
2012-03-29,8.148295503512035
2012-03-30,8.53779824518382
2012-03-31,8.824132298743114
2012-04-01,9.004344913796519
2012-04-02,9.077192947649358
2012-04-03,9.043162123271896
2012-04-04,8.90445875973992
2012-04-05,8.664974102624079
2012-04-06,8.330221817757208
2012-04-07,7.907249638955425
2012-04-08,7.404526571812698
2012-04-09,6.831807445079397
2012-04-10,6.199976962172155
2012-04-11,5.520875732289706
2012-04-12,4.807111048212512
2012-04-13,4.071855421548615
2012-04-14,3.3286360820568994
2012-04-15,2.591118792591095
2012-04-16,1.872889422832105
2012-04-17,1.1872367618267157
2012-04-18,0.5469400308117969
2012-04-19,-0.0359355158598614
2012-04-20,-0.5502316415208923
2012-04-21,-0.9858757491717456
2012-04-22,-1.3340422228729574
2012-04-23,-1.5872939110867756
2012-04-24,-1.7397014900125558
2012-04-25,-1.78693879665972
2012-04-26,-1.726352603715955
2012-04-27,-1.557005715126128
2012-04-28,-1.2796926862329292
2012-04-29,-0.8969279085848273
2012-04-30,-0.4129062401470918
2012-05-01,0.166563200361276
2012-05-02,0.8341490279197666
2012-05-03,1.581113915458717
2012-05-04,2.3974534000542014
2012-05-05,3.272054963588585
2012-05-06,4.192874855783884
2012-05-07,5.147129843102415
2012-05-08,6.121500827363008
2012-05-09,7.102345086895297
2012-05-10,8.075913753730358
2012-05-11,9.028571054963406
2012-05-12,9.947011816424176
2012-05-13,10.81847375267263
2012-05-14,11.630941148730292
2012-05-15,12.37333667460367
2012-05-16,13.03569826143186
2012-05-17,13.60933820503872
2012-05-18,14.086981945045856
2012-05-19,14.462884291033864
2012-05-20,14.732921226394785
2012-05-21,14.894655809792342
2012-05-22,14.947377107344918
2012-05-23,14.892111519189315
2012-05-24,14.731606305107174
2012-05-25,14.470285558363663
2012-05-26,14.114179317721058
2012-05-27,13.670826937699532
2012-05-28,13.149156249683164
2012-05-29,12.5593404347998
2012-05-30,11.912634887412144
2012-05-31,11.22119666979497
2012-06-01,10.497889438963746
2012-06-02,9.756076961143018
2012-06-03,9.009408514226324
2012-06-04,8.271599610782232
2012-06-05,7.556211551539781
2012-06-06,6.876433340553143
2012-06-07,6.244869458007199
2012-06-08,5.673336895393748
2012-06-09,5.172674711969151
2012-06-10,4.752569173280452
2012-06-11,4.4213972852385615
2012-06-12,4.186091244636101
2012-06-13,4.052025993792851
2012-06-14,4.022931698459309
2012-06-15,4.100832570084574
2012-06-16,4.286013032403722
2012-06-17,4.577011794743465
2012-06-18,4.970643947475526
2012-06-19,5.462050745815097
2012-06-20,6.044776303861726
2012-06-21,6.710869988536018
2012-06-22,7.451012889816448
2012-06-23,8.254666356068693
